index,timestamp,width,height,frame_id,filename,angle,torque,speed,lat,long,alt
2016-11-17 23:10:16.680854175,1479424216680854175,640,480,center_camera,center/1479424216680854175.png,0.0331612564623,0.154940301754,23.0887726928,37.5451507568,-122.326637268,9.1642604715
2016-11-17 23:10:16.722872439,1479424216722872439,640,480,left_camera,left/1479424216722872439.png,0.0320796260095,0.0713008247027,23.0771128642,37.5451469421,-122.326644897,9.24132670904
2016-11-17 23:10:16.727303334,1479424216727303334,640,480,right_camera,right/1479424216727303334.png,0.031693359705,0.0298043728423,23.0758836399,37.545143865,-122.326644897,9.24836030582
2016-11-17 23:10:16.730862316,1479424216730862316,640,480,center_camera,center/1479424216730862316.png,0.0313504080737,0.00234626385413,23.0750007629,37.5451431274,-122.326646632,9.253983917
2016-11-17 23:10:16.772879082,1479424216772879082,640,480,left_camera,left/1479424216772879082.png,0.0277288886047,0.103903051137,23.070971657,37.5451393127,-122.326660156,9.32459531298
2016-11-17 23:10:16.777401438,1479424216777401438,640,480,right_camera,right/1479424216777401438.png,0.0273356181409,0.061654144929,23.0684681996,37.5451393127,-122.326660156,9.33586053369
2016-11-17 23:10:16.780885293,1479424216780885293,640,480,center_camera,center/1479424216780885293.png,0.0270326451582,0.0291058650203,23.0665395524,37.545135498,-122.326660156,9.34097517601
2016-11-17 23:10:16.822884446,1479424216822884446,640,480,left_camera,left/1479424216822884446.png,0.0251147268796,-0.0868549026123,23.0645024618,37.5451316833,-122.326667786,9.4130777665
2016-11-17 23:10:16.827306519,1479424216827306519,640,480,right_camera,right/1479424216827306519.png,0.0247294087293,-0.0730567200041,23.0657290886,37.5451316833,-122.326667786,9.41918626672
2016-11-17 23:10:16.830915255,1479424216830915255,640,480,center_camera,center/1479424216830915255.png,0.024395335363,-0.0625,23.0667925607,37.5451307285,-122.326667786,9.42422277438
2016-11-17 23:10:16.872933676,1479424216872933676,640,480,left_camera,left/1479424216872933676.png,0.0186307256037,-0.173942461273,23.0789828898,37.545124054,-122.326675415,9.48950463745
2016-11-17 23:10:16.877361886,1479424216877361886,640,480,right_camera,right/1479424216877361886.png,0.0174825861162,-0.146532654717,23.0814191404,37.545124054,-122.326675415,9.49914049961
2016-11-17 23:10:16.880892024,1479424216880892024,640,480,center_camera,center/1479424216880892024.png,0.0165673534076,-0.124683086986,23.0833611834,37.545124054,-122.326675415,9.50363576949
2016-11-17 23:10:16.922858436,1479424216922858436,640,480,left_camera,left/1479424216922858436.png,0.00837060116693,0.0254998467903,23.1105993173,37.5451164246,-122.326683044,9.54233990536
2016-11-17 23:10:16.927372852,1479424216927372852,640,480,right_camera,right/1479424216927372852.png,0.00758470831695,0.0817852765436,23.1156025334,37.5451164246,-122.326683044,9.54829803027
2016-11-17 23:10:16.930863448,1479424216930863448,640,480,center_camera,center/1479424216930863448.png,0.0069813169539,0.125076672417,23.1194677483,37.5451164246,-122.326683044,9.55296506263
2016-11-17 23:10:16.972876464,1479424216972876464,640,480,left_camera,left/1479424216972876464.png,0.0069813169539,0.149236161149,23.1341410659,37.5451087952,-122.326691031,9.61151526703
2016-11-17 23:10:16.977412850,1479424216977412850,640,480,right_camera,right/1479424216977412850.png,0.0069813169539,0.205236262278,23.1360077074,37.5451087952,-122.326698303,9.61920266686
2016-11-17 23:10:16.980850063,1479424216980850063,640,480,center_camera,center/1479424216980850063.png,0.0069813169539,0.247669296017,23.1374221203,37.5451087952,-122.326698303,9.6234511719
2016-11-17 23:10:17.022880070,1479424217022880070,640,480,left_camera,left/1479424217022880070.png,0.0069813169539,0.511167340774,23.1598217808,37.5451011658,-122.326705933,9.6823891841
2016-11-17 23:10:17.027400181,1479424217027400181,640,480,right_camera,right/1479424217027400181.png,0.0069813169539,0.53977965102,23.1636366972,37.5451011658,-122.326705933,9.68822696203
2016-11-17 23:10:17.030843881,1479424217030843881,640,480,center_camera,center/1479424217030843881.png,0.0069813169539,0.561577963157,23.1665430945,37.5451011658,-122.326705933,9.69282818414
2016-11-17 23:10:17.073467708,1479424217073467708,640,480,left_camera,left/1479424217073467708.png,0.0157079640776,0.680131501803,23.1694450378,37.5450935364,-122.326713562,9.75807274536
2016-11-17 23:10:17.080912028,1479424217080912028,640,480,center_camera,center/1479424217080912028.png,0.0157079640776,0.656966536662,23.1694450378,37.5450935364,-122.326713562,9.77129687709
2016-11-17 23:10:17.077394721,1479424217077394721,640,480,right_camera,right/1479424217077394721.png,0.0157079640776,0.667911743713,23.1694450378,37.5450935364,-122.326713562,9.76690583885
2016-11-17 23:10:17.122868053,1479424217122868053,640,480,left_camera,left/1479424217122868053.png,0.0184745516904,0.5625,23.1787232015,37.545085907,-122.326721191,9.83395937511
2016-11-17 23:10:17.127400400,1479424217127400400,640,480,right_camera,right/1479424217127400400.png,0.0188691610618,0.5625,23.1812351794,37.545085907,-122.326721191,9.84018393369
2016-11-17 23:10:17.131110240,1479424217131110240,640,480,center_camera,center/1479424217131110240.png,0.0191921367411,0.5625,23.1832911563,37.545085907,-122.326721191,9.84546560272
2016-11-17 23:10:17.172936552,1479424217172936552,640,480,left_camera,left/1479424217172936552.png,0.0174532923847,0.421769678967,23.1775450991,37.5450818562,-122.326728821,9.84029673709
2016-11-17 23:10:17.177362857,1479424217177362857,640,480,right_camera,right/1479424217177362857.png,0.0174532923847,0.380614741612,23.1769351265,37.5450782776,-122.326735057,9.84862317304
2016-11-17 23:10:17.180921434,1479424217180921434,640,480,center_camera,center/1479424217180921434.png,0.0174532923847,0.347530846567,23.1764447779,37.5450782776,-122.32673645,9.8535850298
2016-11-17 23:10:17.222970461,1479424217222970461,640,480,left_camera,left/1479424217222970461.png,0.0157079640776,0.375,23.1881819909,37.5450744629,-122.32674408,9.91728792616
2016-11-17 23:10:17.227453649,1479424217227453649,640,480,right_camera,right/1479424217227453649.png,0.0157079640776,0.375,23.1900457199,37.5450712023,-122.32674408,9.92384322494
2016-11-17 23:10:17.230878765,1479424217230878765,640,480,center_camera,center/1479424217230878765.png,0.0157079640776,0.375,23.1914695096,37.5450706482,-122.32674408,9.92893386945
2016-11-17 23:10:17.272923855,1479424217272923855,640,480,left_camera,left/1479424217272923855.png,0.0173226707858,0.442177543989,23.1726379604,37.5450668335,-122.326751709,9.99575295767
2016-11-17 23:10:17.277395234,1479424217277395234,640,480,right_camera,right/1479424217277395234.png,0.0169365101822,0.456005909477,23.1738672703,37.5450636277,-122.326751709,10.0063235708
2016-11-17 23:10:17.280910319,1479424217280910319,640,480,center_camera,center/1479424217280910319.png,0.0166329277221,0.466877161424,23.1748336997,37.5450630188,-122.326751709,10.0115280151
2016-11-17 23:10:17.322933323,1479424217322933323,640,480,left_camera,left/1479424217322933323.png,0.0191986225545,0.428639791555,23.1773834642,37.5450592041,-122.326759338,10.0815885672
2016-11-17 23:10:17.327389964,1479424217327389964,640,480,right_camera,right/1479424217327389964.png,0.0191986225545,0.400777188804,23.1761450035,37.5450592041,-122.326759338,10.0889667401
2016-11-17 23:10:17.330970388,1479424217330970388,640,480,center_camera,center/1479424217330970388.png,0.0191986225545,0.378392998899,23.175150052,37.5450553894,-122.326759338,10.0948868309
2016-11-17 23:10:17.372991659,1479424217372991659,640,480,left_camera,left/1479424217372991659.png,0.0174532923847,0.308255733637,23.1559330306,37.5450515747,-122.326766968,10.1629074033
2016-11-17 23:10:17.377480814,1479424217377480814,640,480,right_camera,right/1479424217377480814.png,0.0174532923847,0.294237423093,23.1571792263,37.5450515747,-122.326766968,10.1732572671
2016-11-17 23:10:17.380972236,1479424217380972236,640,480,center_camera,center/1479424217380972236.png,0.0174532923847,0.283333759705,23.1581485369,37.5450506802,-122.326774597,10.1787200978
2016-11-17 23:10:17.422973320,1479424217422973320,640,480,left_camera,left/1479424217422973320.png,0.0174532923847,0.304402837242,23.1468616557,37.5450439453,-122.326782227,10.1399107804
2016-11-17 23:10:17.427430579,1479424217427430579,640,480,right_camera,right/1479424217427430579.png,0.0174532923847,0.276587960892,23.1456253163,37.5450439453,-122.326782227,10.1465143595
2016-11-17 23:10:17.430969417,1479424217430969417,640,480,center_camera,center/1479424217430969417.png,0.0174532923847,0.254505080197,23.1446437576,37.5450439453,-122.326782227,10.1518894387
2016-11-17 23:10:17.472942179,1479424217472942179,640,480,left_camera,left/1479424217472942179.png,0.0174532923847,0.29388355622,23.1411699814,37.5450363159,-122.326789856,10.225469533
2016-11-17 23:10:17.477474923,1479424217477474923,640,480,right_camera,right/1479424217477474923.png,0.0174532923847,0.223209723978,23.1392853747,37.5450363159,-122.326789856,10.2356092059
2016-11-17 23:10:17.480951876,1479424217480951876,640,480,center_camera,center/1479424217480951876.png,0.0174532923847,0.168996915354,23.1378397218,37.5450363159,-122.326789856,10.2410348459
2016-11-17 23:10:17.523248897,1479424217523248897,640,480,left_camera,left/1479424217523248897.png,0.0157079640776,0.285623643213,23.1206389268,37.5450286865,-122.326797485,10.312031604
2016-11-17 23:10:17.527599779,1479424217527599779,640,480,right_camera,right/1479424217527599779.png,0.0157079640776,0.299188322053,23.1200357854,37.5450286865,-122.326797485,10.3186060116
2016-11-17 23:10:17.531074057,1479424217531074057,640,480,center_camera,center/1479424217531074057.png,0.0157079640776,0.310019473886,23.1195541878,37.5450286865,-122.326797485,10.3239758922
2016-11-17 23:10:17.572985459,1479424217572985459,640,480,left_camera,left/1479424217572985459.png,0.0157079640776,0.128347003255,23.1054076665,37.5450210571,-122.326805115,10.3971447061
2016-11-17 23:10:17.577550798,1479424217577550798,640,480,right_camera,right/1479424217577550798.png,0.0157079640776,0.142575955831,23.1047749888,37.5450210571,-122.326805115,10.4083401955
2016-11-17 23:10:17.580979521,1479424217580979521,640,480,center_camera,center/1479424217580979521.png,0.0157079640776,0.153261632731,23.1042998597,37.5450210571,-122.326806922,10.4133707658
2016-11-17 23:10:17.623000108,1479424217623000108,640,480,left_camera,left/1479424217623000108.png,0.0139626339078,0.25,23.1098589817,37.5450134277,-122.326820374,10.4860203308
2016-11-17 23:10:17.627440236,1479424217627440236,640,480,right_camera,right/1479424217627440236.png,0.0139626339078,0.25,23.110475136,37.5450134277,-122.326820374,10.4914203384
2016-11-17 23:10:17.630965458,1479424217630965458,640,480,center_camera,center/1479424217630965458.png,0.0139626339078,0.25,23.1109643577,37.5450134277,-122.326820374,10.4981355939
2016-11-17 23:10:17.673045536,1479424217673045536,640,480,left_camera,left/1479424217673045536.png,0.0157079640776,0.378028532383,23.1108415501,37.5450057983,-122.326828003,10.5160254774
2016-11-17 23:10:17.677514833,1479424217677514833,640,480,right_camera,right/1479424217677514833.png,0.0157079640776,0.391964251504,23.1096031219,37.5450057983,-122.326828003,10.5248145483
2016-11-17 23:10:17.680948110,1479424217680948110,640,480,center_camera,center/1479424217680948110.png,0.0157079640776,0.402670281109,23.1086517072,37.5450057983,-122.326828003,10.5295558277
2016-11-17 23:10:17.723065906,1479424217723065906,640,480,left_camera,left/1479424217723065906.png,0.0139626339078,0.408960196751,23.1040464781,37.5449981689,-122.326835632,10.598061293
2016-11-17 23:10:17.727515253,1479424217727515253,640,480,right_camera,right/1479424217727515253.png,0.0139626339078,0.422820199559,23.1034302054,37.5449981689,-122.326835632,10.6044738939
2016-11-17 23:10:17.734361638,1479424217734361638,640,480,center_camera,center/1479424217734361638.png,0.0139626339078,0.430830431666,23.1033703904,37.5449981689,-122.326835632,10.6178451366
2016-11-17 23:10:17.773017946,1479424217773017946,640,480,left_camera,left/1479424217773017946.png,0.0139626339078,0.307908352639,23.0998982997,37.5449940265,-122.326843262,10.6785553376
2016-11-17 23:10:17.777717248,1479424217777717248,640,480,right_camera,right/1479424217777717248.png,0.0139626339078,0.278539408173,23.0992453677,37.5449905396,-122.326843262,10.6872397478
2016-11-17 23:10:17.781076117,1479424217781076117,640,480,center_camera,center/1479424217781076117.png,0.0139626339078,0.257547420358,23.0987786727,37.5449905396,-122.326843262,10.6918853247
2016-11-17 23:10:17.823005495,1479424217823005495,640,480,left_camera,left/1479424217823005495.png,0.0139626339078,0.591705204527,23.1027774811,37.5449867249,-122.326851578,10.756012627
2016-11-17 23:10:17.827540076,1479424217827540076,640,480,right_camera,right/1479424217827540076.png,0.0139626339078,0.577562501597,23.1027774811,37.5449833451,-122.326858521,10.7618131952
2016-11-17 23:10:17.831057340,1479424217831057340,640,480,center_camera,center/1479424217831057340.png,0.0139626339078,0.566591986254,23.1027774811,37.5449829102,-122.326858521,10.7663731691
2016-11-17 23:10:17.873097058,1479424217873097058,640,480,left_camera,left/1479424217873097058.png,0.0122173046693,0.4375,23.1112994037,37.5449790955,-122.32686615,10.8261383028
2016-11-17 23:10:17.877613760,1479424217877613760,640,480,right_camera,right/1479424217877613760.png,0.0122173046693,0.4375,23.1125507049,37.5449780458,-122.32686615,10.8328355815
2016-11-17 23:10:17.881013989,1479424217881013989,640,480,center_camera,center/1479424217881013989.png,0.0122173046693,0.4375,23.1134926559,37.5449752808,-122.32686615,10.8359388067
2016-11-17 23:10:17.923055071,1479424217923055071,640,480,left_camera,left/1479424217923055071.png,0.011295760487,0.161501111296,23.1253112078,37.5449714661,-122.326873779,10.8717168427
2016-11-17 23:10:17.927497736,1479424217927497736,640,480,right_camera,right/1479424217927497736.png,0.0109088706636,0.2030645254,23.1277744692,37.5449714661,-122.326873779,10.8780300791
2016-11-17 23:10:17.931011152,1479424217931011152,640,480,center_camera,center/1479424217931011152.png,0.0106029080074,0.235933967325,23.1297224812,37.5449693281,-122.326873779,10.883941138
2016-11-17 23:10:17.973174124,1479424217973174124,640,480,left_camera,left/1479424217973174124.png,0.0105204159299,0.43923464761,23.1248457938,37.5449638367,-122.326881409,10.9472645485
2016-11-17 23:10:17.977553526,1479424217977553526,640,480,right_camera,right/1479424217977553526.png,0.0109017650407,0.452890706823,23.1236318015,37.5449638367,-122.326881409,10.9543694643
2016-11-17 23:10:17.981167588,1479424217981167588,640,480,center_camera,center/1479424217981167588.png,0.0112164833868,0.464160727514,23.1226299225,37.5449638367,-122.326881409,10.9596599422
2016-11-17 23:10:18.023059107,1479424218023059107,640,480,left_camera,left/1479424218023059107.png,0.0122173046693,0.405125353175,23.1095731405,37.5449562073,-122.326889038,11.0262819016
2016-11-17 23:10:18.027555158,1479424218027555158,640,480,right_camera,right/1479424218027555158.png,0.0122173046693,0.391092637339,23.1077021403,37.5449562073,-122.326895826,11.0328666492
2016-11-17 23:10:18.031072919,1479424218031072919,640,480,center_camera,center/1479424218031072919.png,0.0122173046693,0.380112248942,23.1062381108,37.5449562073,-122.326896667,11.0381032728
2016-11-17 23:10:18.073065679,1479424218073065679,640,480,left_camera,left/1479424218073065679.png,0.0104493315049,0.121756496509,23.0914869752,37.5449485779,-122.326904297,11.1070127761
2016-11-17 23:10:18.077578439,1479424218077578439,640,480,right_camera,right/1479424218077578439.png,0.0100595198585,0.0659200907167,23.0883848579,37.5449485779,-122.326904297,11.1145175545
2016-11-17 23:10:18.081022005,1479424218081022005,640,480,center_camera,center/1479424218081022005.png,0.00976207508568,0.0233142650804,23.0860177954,37.5449485779,-122.326904297,11.1195730118
2016-11-17 23:10:18.123122097,1479424218123122097,640,480,left_camera,left/1479424218123122097.png,0.00872664619237,0.25,23.0791256039,37.5449409485,-122.326911926,11.1859506909
2016-11-17 23:10:18.127595003,1479424218127595003,640,480,right_camera,right/1479424218127595003.png,0.00872664619237,0.25,23.0772594442,37.5449409485,-122.326911926,11.1940997334
2016-11-17 23:10:18.131058875,1479424218131058875,640,480,center_camera,center/1479424218131058875.png,0.00872664619237,0.25,23.0758142172,37.5449409485,-122.326911926,11.1992110146
2016-11-17 23:10:18.173131301,1479424218173131301,640,480,left_camera,left/1479424218173131301.png,0.00872664619237,0.250923125615,23.0611251228,37.5449333191,-122.326919556,11.2021752636
2016-11-17 23:10:18.177544789,1479424218177544789,640,480,right_camera,right/1479424218177544789.png,0.00872664619237,0.292259971355,23.061737371,37.5449333191,-122.326919556,11.2118477273
2016-11-17 23:10:18.181091919,1479424218181091919,640,480,center_camera,center/1479424218181091919.png,0.00872664619237,0.325482902595,23.0622294424,37.5449333191,-122.326919556,11.2155641198
2016-11-17 23:10:18.223084775,1479424218223084775,640,480,left_camera,left/1479424218223084775.png,0.0104806882965,0.500624013041,23.0666675568,37.5449256897,-122.326927185,11.28312343
2016-11-17 23:10:18.227611334,1479424218227611334,640,480,right_camera,right/1479424218227611334.png,0.0112667132467,0.556918903775,23.0666675568,37.5449256897,-122.326927185,11.290879474
2016-11-17 23:10:18.231056575,1479424218231056575,640,480,center_camera,center/1479424218231056575.png,0.0118649670517,0.599765676736,23.0666675568,37.5449256897,-122.326932398,11.2958556414
2016-11-17 23:10:18.273232933,1479424218273232933,640,480,left_camera,left/1479424218273232933.png,0.0192096617377,0.564871871047,23.0639763996,37.5449200603,-122.326942444,11.361932128
2016-11-17 23:10:18.277549459,1479424218277549459,640,480,right_camera,right/1479424218277549459.png,0.0195857076087,0.645668819719,23.0669689705,37.5449180603,-122.326942444,11.3706742414
2016-11-17 23:10:18.281119756,1479424218281119756,640,480,center_camera,center/1479424218281119756.png,0.0198967226555,0.712493291678,23.0694440264,37.5449180603,-122.326942444,11.3742130089
2016-11-17 23:10:18.323216711,1479424218323216711,640,480,left_camera,left/1479424218323216711.png,0.0296759307465,0.75,23.072221756,37.5449142456,-122.326950073,11.4356844856
2016-11-17 23:10:18.327588040,1479424218327588040,640,480,right_camera,right/1479424218327588040.png,0.030437957772,0.75,23.072221756,37.5449104309,-122.326950073,11.4430581534
2016-11-17 23:10:18.331349662,1479424218331349662,640,480,center_camera,center/1479424218331349662.png,0.0310936865792,0.75,23.072221756,37.5449104309,-122.326950073,11.448823897
2016-11-17 23:10:18.373098980,1479424218373098980,640,480,left_camera,left/1479424218373098980.png,0.0331454594149,0.8125,23.0777527269,37.5449066162,-122.326957703,11.5085102952
2016-11-17 23:10:18.377701353,1479424218377701353,640,480,right_camera,right/1479424218377701353.png,0.0335465145193,0.7711118638,23.0777778625,37.5449053794,-122.326957703,11.5149843077
2016-11-17 23:10:18.381131164,1479424218381131164,640,480,center_camera,center/1479424218381131164.png,0.0338453962477,0.739003105908,23.0777778625,37.5449028015,-122.326957703,11.5199411117
2016-11-17 23:10:18.423245789,1479424218423245789,640,480,left_camera,left/1479424218423245789.png,0.0340426465879,0.531562476025,23.0750007629,37.5448989868,-122.326965332,11.5305777271
2016-11-17 23:10:18.427712148,1479424218427712148,640,480,right_camera,right/1479424218427712148.png,0.0336532807723,0.517619332276,23.0750007629,37.5448989868,-122.326965332,11.5379978987
2016-11-17 23:10:18.431158000,1479424218431158000,640,480,center_camera,center/1479424218431158000.png,0.0333528930909,0.506862484976,23.0750007629,37.5448959106,-122.326971484,11.5430841611
2016-11-17 23:10:18.473247639,1479424218473247639,640,480,left_camera,left/1479424218473247639.png,0.0331612564623,0.375,23.072221756,37.5448913574,-122.326976506,11.6153094282
